Column1	Column2
pu?u?o	1
pu?ungel	1
puggugol	1
puiccu	1
pukkanol	1
pukke	1
pukkii	2
pukkii?o	1
pukkinaa?e	1
pukkinaa?i	1
pukkinaa?o	1
pukkinanaa?o	1
pukkinirgal	1
pukkitii	1
pukkodol	1
pukkorgal	1
pukkotoo	3
pukku	2
pukuuje	1
pul	61
pula	1
pulaagu	1058
pulaaguko	1
pulaajo	1
pulaaku	82
pulaar	2170
pulaare	2
pulaareeje	12
pulaaren	1
pulaar-fulfulde	18
pulal	6
pulana	1
pulanii	2
pular	4
pularal	2
	
pulareeje	9
pulareewal	4
pularna-moosinka	2
pulau	2
pul?iti	1
pul?o	1
pul?u?o	2
pul?ugol	2
pulel	1
pulfulal	3
pulfuldi	1
pulfule	18
pulki	1
pull	2
pullaa?o	3
pullaaku	1
pullagu	1
pullar	1
pullo	305
pullo-moosinke	4
pullooo	1
pulloori	2
pullooru	1
pullophone	1
pullu	6
pullups	1
pulm	1
pulmonary	1
pulpule	11
pulsions	2
puluc	1
pulumpuuguy	1
puluton	27
pulutoon	22
pummaari	1
pummi	1
pummirgal	11
pummol	1
pummoytaa	1
pummungal	1
pump	1
pumpol	1
punaaki	1
punahu	1
puncalay	1
puñca?	4
puncay	1
punctata	1
pune	2
puneeje	7
puneeji	2
punewaagu	2
punewaaguuji	2
punewon	1
punii?e	2
punii?o	2
punjaabinaa?e	1
punkan?e	1
punndi	42
punndina	1
punngol	1
punol	1
punondiral	1
punta	1
punte	1
puntol	1
puntu?e	1
punu	2
pu??inii?e	3
pu??inii?i	1
pu??iniika	1
pupils	1
pupoñiyeer	1
puppy	2
pura	1
puraa	3
puraali	3
pural	1
puramyeer	24
purapuraawa	1
puratee?i	3
purchase	2
purchasing	1
purdi	4
pur?itoowo	1
pure	5
purel	4
purfoo?e	1
purgaa?o	2
purga?en	1
purge	2
purges	1
purgu?o	1
purgunoo	7
puri	14
purification	1
purii	1
purii?o	3
puristes	2
purkisii?o	1
purkisol	1
purkitii?o	1
purkitol	1
purlu?aa	1
puro	1
purofeso	2
purol	2
purple	1
purse	2
pursentaas	6
purtinaama	1
purtinoowo	1
purtinoyi	1
purto	2
purtooje	1
purtorgel	1
purtugaal	12
purtugaalnaa?e	1
purtugal	1
purtugee	1
purtugeec	8
purum	1
pur?aade	1
pur?aango	1
pur?agol	1
pur?inen	1
pusa	3
pusaa	2
pusaama	1
pusaani	2
pusangel	1
pusanoo?o	1
pusat	1
pusata	3
pusdengal	2
pusgol	12
pusgu	26
pusi	9
pusii	8
puskiin	1
pusndi	1
puso	1
pusol	1
pusoori	1
pusron	1
put?e	1
pute	1
putgol	2
putin	2
puts	1
putta	2
puttata	2
putte	1
puttee	2
putti	5
puttii	1
puttini	1
puttinii	1
puttu	2
puttugol	2
putugaal	1
putumpaale	1
puucipaacaaji	1
puu?aa?i	1
puu?aangu	4
puudaar	3
puudareeje	7
puu?di	5
puu??ii	1
puu??iima	1
puu?ii	2
puudundi	1
puufaa?o	1
puufaama	1
puufee	1
puufi	1
puufirgal	1
puufojam	1
puufol	1
puufoowo	1
puujii?o	1
puukana	1
puukri	5
puuleewi	1
puulgu	1
puundi	1
puun?o	1
puunta	2
puuntaama	2
puuntaani	3
puuntata	1
puuntetaake	1
puunti	2
puuntiree	1
puuntiri	1
puuntirteengu	1
puuntu	5
puuptaali	1
puuraani	1
puuraari	1
puural	2
puurataa	2
puur?o	1
puuru?o	1
puutiniika	1
puutooru	1
puuy	1
puuy?e	12
puuy?eele	2
puuy?i	2
puuy?o	16
puuyii	1
puuyka	1
puuynaa	1
puuyndam	6
puuyngu	3
puuytinaa?o	1
puu?u?o	1
puwaa	1
puwaare	1
pu?aa?o	1
pu?e	10
pu?eede	1
pu?el	1
qiriima	2
r’heila	1
raa6	1
raa?	2
raa?a	10
raa?aa	1
raa?aa?e	2
raa?aama	2
raa?aani	2
raa?ata	1
raa?ataa	1
raa?de	8
raa?ee	1
raa?eede	2
raabi	2
raa?i	6
raa?inde	1
raa?ira	1
raa?irde	1
raa?irta	2
raabiyatu	2
raa?o	8
raa?ondira	3
raa?ondirde	1
raa?oraa?o	1
raa?rata	2
raa?rude	2
raa?ude	1
raadi	2
raadtee	1
raaf	1
raafee	1
raafeede	1
raafi	1
raaha	1
raahawiya	1
raajel	2
raaji	1
raajihuun	1
raajiuun	1
raajoji	1
raaktetenoo	1
raam	2
raama	3
raamata	10
raamaton	1
raamatullaay	3
raame	1
raamuuji	1
raanisata	1
raa?aa?e	6
raa?aani	1
raa?ana	1
raa?ande	1
raa?ani	16
raa?anii	1
raas	2
raasiin	5
raasikuuna	5
raasin	46
raasinj	2
raatib	15
raatiib	3
raattee	1
raawaandu	2
raawandu	1
raay	61
raayi	1
raayse	2
raayti	1
raaytoo	1
raayuuji	2
rabaa	4
rabaahi	1
rabat	4
rabattent	1
rabbanaa	2
ra??e	1
ra??ere	4
rabbi	2
ra??i?a	3
ra??i?at	1
ra??i??e	2
ra??i?de	31
ra??i?i	7
ra??i?inaade	25
ra??i?inaaki	1
ra??idinaare	1
ra??i?inde	10
ra??i?iri	1
rabbil	3
ra??inaade	6
ra??inde	2
ra??in?ina	1
ra??in?inde	1
ra??in?ineede	1
ra??in?ingol	1
ra??in?ininde	1
ra??ini	1
ra??ininaade	1
ra??itde	1
ra??o	1
rabelais	1
ra?gol	2
rabia	2
ra?i?de	1
rabih	7
rabii'ul	2
rabiiyul	1
rabiiyulawalu	1
rabil	3
rabin	2
rabiyu	1
rabiyuel	2
rabiyya	1
rabiyyi	1
ra?oraa?ooji	1
race	6
rachelrenaemuacom	1
rachid	2
rachidien	1
rachidly	1
racial	2
raciale	5
raciales	1
raciaux	2
racine	8
racines	2
racisme	3
racist	2
raciste	6
racistes	1
racolait	1
ra?aade	10
radaar	1
radaaru	1
radar	2
raddanoytu	1
raddeede	1
raddho	19
raddi	2
raddii	1
raddo	76
raddo?e	1
raddoo?e	13
raddooji	4
raddoya	2
raddoynoo?e	1
raddude	2
radi	2
radiation	1
radical	28
radicale	2
radicalisant	2
radicalisent	1
radicaux	5
ra?ike	1
radio	23
radiodiffusés	1
radiodiffusion	3
radioélectriques	1
radios	4
radioscopie	1
radiotélévisée	1
radiothérapie	1
radiyo	1
radiyoo	2
radiyooji	2
ra?o	4
ra?ooji	1
ra?oyel	6
rafa	1
rafaa	11
rafaa?e	4
rafaama	1
rafaandu	1
rafah	2
rafeede	5
rafet	1
rafetal	1
rafetlu	1
rafetug	1
raffiné	1
rafi	175
rafiiji	61
rafinage	2
rafle	1
rafleel	1
rafo	1
rafoytee?e	1
rafraichie	1
ragal	1
ragali	1
rage	1
ragg	1
ràgg	1
raggoo	1
rahawiya	1
rahiil	2
rahiim	2
rahimi	1
rahmaan	2
rahmaani	4
rahmani	1
rahul	1
raila	2
rails	2
raimundo	1
raisin	2
raisins	3
raison	34
raisonnablement	1
raisonné	3
raisons	15
raja	2
rajab	6
rajasthan	1
rajateere	1
raji	3
rajihi	5
rajioune	1
rajjaaji	4
rajloo	1
rajo	267
rajo-elektirik	2
rajoelina	5
rajokaayitel	1
rajoo	3
rajooji	84
rajoteraapi	1
rajouter	1
raki	13
rakiyel	1
rakk	1
rakkal	2
ralanti	1
ralentir	1
ralentissement	1
ralonjo	1
ralph	19
rama	5
ramachandran	1
ramada	4
ramadaa	2
ramadaan	63
ramadaana	2
ramadan	9
ramallah	1
ramaphosa	1
ramblas	1
ramdaan	10
ramène	1
ramené	1
ramener	1
rammuloo	1
ramses	2
ramu	1
ramye	1
ranchos	1
rancune	1
rancuniers	1
ranee	1
ranee?e	82
raneeho	1
raneere	10
raneeru	8
raneewe	5
raneewo	1
ranewe	4
rang	6
ràng	1
rangé	1
rangers	1
ranges	2
ràngoo	1
rank	1
ranking	1
ranma	1
ranmi	3
raññale	1
ranndismaaji	1
ràññee	1
ràññeeku	1
raññeere	1
ràññees	1
rannga	1
ranngaaji	1
raññiku	1
rannyere	1
ranvec	16
ranwa	1
ranwi	4
ranwii	2
ranwina	2
ranwinde	4
ra?anii	1
ra??eere	4
ra?ra?	1
raoul	1
raouraoua	3
rapat-rapat	6
rapatriement	1
rapatrier	1
rapatriés	2
rapeer	1
rapide	5
rapidement	5
raponda	2
rapontchombo	2
raporaaji	1
rappa	2
rappataa	1
rappel	6
rappelant	6
rappelé	2
rappelée	1
rappeler	13
rappelle	7
rappellent	4
rappeln	1
rappelons	2
rapperuuji	1
rappeur	1
rappeurs	5
rappii	1
rappoor	3
rapport	36
rapportant	1
rapporteur	1
rapports	15
rapprochement	2
rapprochements	1
rapprocher	2
rappude	2
rare	4
raréfactions	1
rares	3
rarwane	1
rasa	1
rasaak	1
rasaaq	1
rasak	1
rasd	5
rased	1
rasekh	2
raseremt	1
rasfe	1
rashid	8
rashidi	1
rashiid	8
rasidun	1
rasiid	22
rasiide	1
rasiin	2
rasisma	7
rasismayaagal	6
rasismayeeje	1
rasist	1
rasiste	3
rasisteeji	1
rasiyo?	1
rasiyo?aaji	1
rassembelemnt	1
rassembement	1
rassemblement	16
rassembler	2
rassurant	1
rassurezvous	1
rasta	1
rastaaji	3
rasuul	4
rasuulahuu	1
rasuulil	1
rasuulin	1
rasuulu	29
rasuulul	3
ratax	1
rataxal	1
rate	1
rates	1
rather	2
ratification	3
ratifié	1
ratifiées	1
ratifiés	1
rating	2
ratiocination	1
rato	1
ratoma	1
ratsiraka	2
rattache	1
rattachement	3
rattachés	1
rattrapés	1
raul	1
ravageaient	1
ravalomanana	6
ravel	3
rawaan	1
rawaand	2
rawaandu	57
rawaanduure	1
rawane	43
rawani	2
rawanin	1
rawati	1
rawatina	1
rawda	14
rawlings	2
rawli?	5
rawni	2
rawnina	1
rawninaango	1
rawninde	1
rawnineede	1
rawnita	1
rawnitata	1
rawnitinde	1
rawnude	1
rawoon	1
rawraw	3
rawtani	1
rawtatiyel	1
rawug	1
rawukaay	1
rawul	1
raxas	1
raxasiit	1
raxasle	1
raxasuwoo	1
rayâ	2
rayhaana	1
rayi	1
rayiis	3
raymon	2
rayon	3
rayonnement	6
rayonnements	1
rayons	5
raytere	1
raytude	1
rayyaan	1
raz-el-ma	2
razzia	4
razzias	19
razziés	1
razzieurs	3
rcbs	1
rdc	19
rdii	1
reach	2
reached	2
reactii	1
réaction	3
réactions	2
read	12
réadaptation	1
reader	3
readers	4
readily	2
reading	6
ready	3
réaffirmant	2
réaffirmé	1
réaffirment	1
réaffirmer	2
reagan	2
reagean	1
réajustement	3
real	22
réalisateur	1
réalisation	9
réalise	1
réalisé	2
réaliser	3
réalisés	5
réalisme	4
réaliste	1
realistes	1
réalité	19
réalités	10
reality	2
realize	3
realized	1
really	25
reals	1
realtime	1
réaménagement	3
réaménagements	1
réanalyse	1
réanimation	1
réappropriation	1
réapproprier	1
reason	4
reasons	4
reassert	1
re'ataa	1
re?a	10
re?aani	1
rebaptisé	1
rebaptiser	1
re?ata	3
rëbb	1
rebbaagu	1
rebbi	1
rebboyii	2
re?de	7
rebeer	1
rebel	27
rebelaaji	7
rebelles	2
rebellion	1
re?endication	2
re?i	23
re?ii	1
re?oyta	1
re?rata	1
rebuild	1
receive	3
received	1
receiving	1
recèlent	1
récemment	9
recensement	4
recenser	1
recensment	3
recent	1
récent	3
récente	5
récentes	1
récépissé	3
récepteurs	1
réceptifs	1
réceptives	1
recettes	2
recevable	1
receveur	2
recevoir	5
recevrez	1
recevront	1
rechange	1
rechanges	1
recharche	1
recharches	1
réchauffement	2
recherchant	1
recherche	28
recherchent	1
rechercher	2
recherches	19
recipes	2
réciproques	1
récitent	2
récits	1
reclaiming	1
réclamant	1
réclamation	1
réclamera	2
recognize	1
recognized	1
reçoivent	1
recollections	1
récolte	3
récolté	1
récoltes	2
récoltés	1
recommandation	1
recommandations	9
recommande	2
recommandent	1
recommander	1
recommen	1
recommend	2
recommendation	2
recommendthank	1
recompositions	3
reconciliation	1
réconciliation	5
réconcilier	1
reconduit	1
reconnais	1
reconnaissance	5
reconnaissant	6
reconnaissent	2
reconnait	2
reconnaît	4
reconnaître	7
reconnu	4
reconnue	1
reconnues	1
reconnus	3
reconsidérer	2
reconsidérions	2
reconstruire	1
reconversion	1
recorded	1
records	2
recours	5
recouvre	1
recouvrement	1
recouvrent	1
recouvrer	2
recovery	1
recreational	2
recréer	1
recrutement	2
recrutés	1
rectificati?e	1
rectificative	1
reçu	4
recueil	2
recueillie	1
recul	1
récupération	2
récurrent	4
récurrente	1
recurring	1
récusée	2
récusés	2
reçut	1
recyclage	2
red	24
rédacteur	3
rédacteurs	2
redaction	1
rédaction	4
rédactionnelles	1
redcarpet	1
re??ii	1
re??iingo	1
re??u	1
re??ude	1
redécoupage	2
redéfinition	2
redevance	1
re?ew	1
rédigé	1
rédigés	2
redistribution	1
redonnent	1
redonner	1
redoublement	2
redressement	1
redréssement	7
reduced	1
réduction	2
réduirait	1
réduire	4
réduit	4
réduite	3
réduites	3
réduites5	1
réduplication	4
réduplique	1
rédupliqué	3
redwaan	1
ree?oo?e	6
réécriture	1
reed	1
reedaande	2
reedi	1
reedinde	1
reedni	2
reedu	304
reedude	1
reedufuuta	2
reedugol	1
reedum	1
reeduujo	1
reeduwol	1
reega	2
reegal	5
reegde	2
reegi	3
reejiuun	1
reejo	2
reek	1
réel	6
réelle	8
réellement	2
réelles	1
reeloo	1
réels	1
reemoo?e	1
reemtaade	2
reen	17
reena	12
reenaa	5
reenaa?e	1
reenaade	4
reenaaka	2
reenaaki	6
reenaani	6
reenaare	1
reenana	2
reenande	2
reenata	15
reenatee	2
reenatnoo	2
reenatnoo?e	7
reen?e	4
reende	101
reendooji	1
reene	6
reenee	5
reeneede	9
reenete	1
reenetee?e	1
reeni	37
reenii	5
reeniino	1
reeninde	1
reenirde	2
reeniree	1
reenireede	1
reenirgo	1
reenirta	2
reennaama	2
reennoo	5
reennoo?e	2
reeno	8
reenondirde	1
reenoo	5
reenoo?e	48
reense	6
reenta	1
reentaade	49
reentaaka	4
reentaaki	10
reentaango	1
reentaare	11
reentaay	1
reentanaade	1
reentee	1
reenteede	5
reenti	1
reentii	4
reentiima	2
reentin	1
reentina	5
reentinaama	2
reentinde	5
reentinee	1
reentineede	1
reentingol	1
reentini	5
reentinii	1
reentiniino	1
reentinnde	1
reentinnoo	1
reentino	1
reentinoo	1
reentinoore	1
reentintinde	1
reentintingol	1
reentirde	1
reentita	1
reento	15
reentondira	1
reentondirde	1
reentondireede	1
reentondirgol	1
reentoo	5
reentoraade	10
reentorde	2
reentordu	1
reentoreede	1
reento-reento	2
reentoro	1
reentoroo	1
reentortee	5
reentortoo	2
reentu?e	1
reentude	1
reentugol	1
reenude	1
reenugol	1
reer	1
réer	1
réeradi	1
réeral	1
reerde	1
reer?i	4
reer?inde	1
reer?inde?e	1
reer?iri	1
reer?u?e	3
reer?ude	9
reere	1
re'ere	1
réere	1
réeree	1
réerewul	1
reeroon	1
réeru	1
reesiyon	2
reesooji	1
reetinde	1
reetude	1
reew	2
réew	1
réewam	1
reew?e	8
reeweede	1
reewendere	1
reewi	1
réewi	1
reewmi	1
reewo	3
reewondirde	1
reewondirgol	1
reewude	1
réewum	1
réexaminer	1
réf	1
refata	1
refatata	1
réfectoire	1
refeeraduum	7
refektuwaar	1
referaandoom	14
referanndom	3
referanndum	1
référant	1
réfère	1
référence	13
référencée	1
references	2
références	5
referendum	5
reférendum	1
réfèrent	1
référentiel	10
réferer	1
referrals	1
referred	2
refiseeji	3
refiti	1
réfléchir	1
reflect	1
reflections	1
reflet	1
reflète	1
reflété	1
réflexion	2
réflexions	3
refonte	2
reforme	2
réforme	78
reformes	2
réformes	10
refreshed	1
refta	4
reftaade	12
reftaaki	1
reftaani	1
reftaare	1
reftanii	1
reftaninoo	1
reftat	2
reftata	7
refti	82
reftii	10
reftii?e	6
reftiino	1
reftina	2
reftinde	5
reftinee	3
reftini	2
reftinoo?e	3
reftirantoo?e	1
reftirde	1
refto	12
reftoo	2
reftooji	5
reftotaako	1
reftotoo	1
reftotoo?e	6
reftoyaade	1
reftude	6
reftunoo?e	2
refuge	4
refugies	4
réfugiés	1
refus	2
refusant	1
refuse	1
refusé	2
refused	2
refuser	2
refuulee	4
rega	1
regaade	5
regaaki	3
régaler	1
regan	2
regard	10
regarder	2
regarding	4
regardless	4
regards	4
regba	7
regenerative	1
régénérer	1
régents	1
regerege	2
regeyba	1
regeybaat	4
règg	1
reggaad	1
reggaango	1
reggaani	1
reggae	8
reggata	1
reggina	2
regginde	1
reggineede	1
reggini	1
reggirde	1
reggondir	1
reggondirde	2
reggondiri	1
reggondirii	4
reggondirirde	1
reggondirnoo	1
reggude	1
reggundere	3
regii	5
regiima	1
regiingo	1
regime	7
régime	20
régiment	1
regiments	1
régimes	4
region	7
région	38
régional	9
regionale	1
régionale	1
régionales	6
régionalisme	1
régionaux	4
regions	3
régions	17
regirde	1
régissant	3
registered	2
registerinstall	1
registration	1
registre	5
règle	10
réglée	1
règlement	8
réglementaires	1
réglementation	2
régler	2
règles	9
régnaient	1
règne	2
régné	1
règnent	2
regni	2
regoo	2
regrettables	2
regretter	1
regroupant	3
regroupe	1
regroupement	7
regroupent	2
régularité	1
réguler	1
régulière	2
régulièrement	2
réguliers	1
réhabilitation	15
réhumanisation	2
re'i	1
reich	1
reïda	1
re'inde	1
réinjecter	1
reins	1
réinsertion	1
reinstallation	2
réinstallation	1
réinterprétée	1
réinterprétons	1
réintroduction	1
réinvesties	1
réinvestir	1
reish	1
reishtag	1
rejecting	2
rejoignirent	1
rejoindre	1
rekee	3
rekeeji	1
rekk	1
rëkk	1
relâche	1
relais	3
related	2
relatif	5
relatifs	3
relating	1
relation	9
relations	14
relationship	4
relative	12
relativement	2
relatives	8
relativité	3
release	2
released	1
relégué	2
relevant	7
relève	2
relevé	2
relèvent	2
relever	1
reliable	1
reliant	2
relie	5
relié	1
relied	1
reliées	1
relient	2
relier	1
reliés	1
religieuse	2
religieusement	1
religieuses	2
réligieuses	2
religieux	8
religion	10
religion's	1
rella	2
rema	11
remaa	4
remaade	1
remaakaa	1
remaango	2
remaani	3
remain	2
remaining	1
remains	1
remake	1
reman	1
remande	4
remaniement	4
remanta	2
remarkable	3
remarks	1
remarquable	6
remarquables	1
remarque	5
remarqué	1
remarquer	2
remarquera	2
remarques	1
rematno	6
remde	25
remdude	1
remédiation	1
remédie	1
remédier	1
remee	3
remeede	7
remember	4
remerciant	1
remercie	3
remercié	2
remerciements	1
remercierai	1
remet	1
remetee	4
remeteende	1
remetenoongo	1
remettant	1
remettons	1
remettre	1
remi	10
remidinde	1
remii	3
reminde	1
reminkinaade	1
remirde	1
remise	3
remix	1
remkintonoo?e	1
remmbe	1
remme	2
remmeraa?e	2
remnaade	4
remnatoo?e	1
remnotoo?e	1
remnude	1
remo	1
remonte	1
remonter	2
remoo	4
remoobe	1
remoo?e	116
remorquage	1
remoto	1
remotoonde	1
remotoondi	6
removing	2
remoya	1
remoyde	2
rempart	1
rempeccen	1
remplacé	2
remplacement	2
remplir	1
remplissez	1
remru	34
remrude	1
remruyankeewo	2
remtaade	1
remtii	1
remude	1
remugol	1
renaissance	19
renaitre	1
renaudot	2
rencontre	14
rencontres	1
rencontrés	1
rend	2
rendaaka	1
rendant	7
rendements	1
rendere	1
rendezvous	3
rendi	1
rendintaake	1
rendit	1
rendo	5
rendoyankooje	1
rendra	1
rendre	5
rendu	4
rendu?e	2
rendue	1
rendus	1
réné	1
renee	1
reneere	1
renewed	1
renferme	3
renferment	1
renforçant	1
renforce	1
renforcé	2
renforcée	2
renforcées	1
renforcement	13
renforcent	1
renforcer	11
reni	2
renier	1
renifleurs	3
renku	3
renme	2
rennda	8
renndaa	3
renndaa?e	11
renndaande	2
renndaango	1
renndaani	8
renndaniino	2
renndankaagal	1
renndanoo?e	2
rennda?koore	3
renndat	1
renndede	6
renndeede	19
renndere	1
renndetaake	1
renndi	31
renndidii?e	2
renndidini	1
renndidinii	1
renndidinoo?e	1
renndidintaa	1
renndii	22
renndii?e	1
renndiije	1
renndiire	2
renndin	5
renndina	18
renndinaa	8
renndinaaka	1
renndinaama	12
renndinanaa	1
renndinande	2
renndinani	1
renndinanii	1
renndinde	48
renndinee	11
renndineede	4
renndini	87
renndinii	17
renndiniraa	1
renndin-maa	2
renndinnde	23
renndinngo	2
renndinngu	2
renndinnoo	4
renndinnoo?e	1
renndinnoonde	3
renndinoo?e	6
renndinta	5
renndintaa	4
renndintaake	1
renndintee	2
renndintu	2
renndirta	1
renndita	1
rennditaani	1
renndiyaagu	1
renndiyankaagal	1
renndiyankeewal	1
renndiyankooje	1
renndo	1424
renndo?em?iiwo	1
renndoful?e	2
renndoñankaagu	1
renndoo	1
renndooji	67
renndowal	1
renndoyaagu	1
renndoyankaagal	2
renndoyankaagu	2
renndoyanke	3
renndoyankeejo	2
renndoyankeere	1
renndoyankeeru	2
renndoyankeewo	8
renndoyankeewu	5
renndoyankewo	2
renndoyankoo?e	1
renndoyankooje	22
renndoyankooji	12
renndoyankoore	4
renndoyankopoji	3
renndoya?kaagu	1
renndoya?ke	1
renndoya?kooje	5
renndoyde	1
renndu	8
	
renndu?e	21
renndude	39
renndunoo	4
renndunoo?e	1
renngu	1
renntaade	1
rennti	1
renonça	1
renoncer	2
renonciation	1
renoo?e	1
renouveau	6
renouvellent	1
renovateur	1
rénovateur	15
renovateurs	2
renovation	6
renowaasiyo?	1
renseignée	1
renseignements	4
renseigner	1
rensi	1
renta	1
rentaade	1
rental	1
rentals	1
rentata	4
rente	1
renter	2
renti	4
rentii	8
rentina	1
rentinde	12
rentineede	1
rentini	2
rentinnde	2
rentiri	1
rentiti	1
rentitinde	1
rento	2
rentooji	1
rentré	1
rentree	2
rentrée	4
rentrer	4
rentu	3
rentu?e	1
rentude	23
rentunde	2
rentunoo6e	1
rentunoo?e	2
renverser	1
renvoie	20
renvoient	6
renvoyant	1
renzi	2
re?ku	1
re?re?	1
réorientation	3
repair	1
répandu	1
réparation	1
réparations	3
réparatrice	1
répartis	5
répartissent	1
répartit	1
répartition	4
repère	1
répère	1
repéré	1
repérer	1
repères	2
répertoire	2
répertoriés	1
répété	1
répéter	1
répétition	1
répétitions	1
répétitive	1
repibilik	1
repiblig	1
repibligu	1
répit	1
replaced	1
repli	1
replica	16
réplique	4
répond	2
répondent	2
répondre	7
répondu	5
reponndeere	1
réponse	13
réponses	2
repoobilikee	1
report	11
reporting	4
reports	2
reposait	1
reposant	3
repose	1
reposer	3
repousse	1
repoux	1
reppii	1
reprécisée	2
reprend	1
reprendra	1
reprendre	3
reprenez	1
represent	1
représentant	9
représentants	3
représentatif	1
représentation	9
representatives	1
représentatives	1
représente	5
représenté	1
représentée	3
représentées	3
représentent	9
représenter	2
représentés	3
repression	1
réprimées	1
reprise	1
reprises	1
reprochent	1
reproduction	2
reproduire	2
reproduit	2
reproduits	1
reptile	1
repu	1
repubilik	1
república	1
republicain	2
republicaine	4
républicaines	1
republik	4
republi?ue	1
républi?ue	1
république	30
républiquele	1
réputation	1
réputé	2
réputée	2
repuu	2
request	2
requiert	1
requins	2
require	6
requirements	3
requires	1
requises	2
res	12
resa	11
resaa	5
resaa?e	3
resaama	3
resaande	1
resaani	3
resale	1
resan	3
resanaa	2
resananoo	1
resande	5
resanee	1
resaneede	1
resani	4
resannoo	2
resanoo	1
resata	2
resataa	4
res?e	1
rescapés	1
rescue	1
resde	32
res?e	1
resdimo	1
rese	2
research	9
reseau	2
réseau	10
réseaux	3
resee	3
reseede	10
reseller	1
resem	1
resemble	1
resen	1
resentent	1
rese?	7
rese?aaji	2
reserve	1
réserve	3
réservé	3
réservée	2
réserves	2
réservés	2
réservoir	3
reset	1
resi	33
résidant	1
réside	3
residence	2
residency	1
resident	1
residential	1
résignation	1
resii	11
resiino	2
resiltaaji	3
resimaaji	1
resimu	1
resin	1
resirde	1
resirdu	1
resirta	2
résistance	5
résistances	2
résistence	4
résister	1
resitaade	1
resitoraade	1
resndaa	6
resndaa?e	7
resndaani	1
resndanoo	2
resndatee?e	1
resndestaa	1
resndi	17
resndii	1
resndoyi	1
resndoytee	7
resndu	1
resndude	3
resnduno	2
resndunoo	4
resnii	1
resnude	1
reso	1
résolue	1
résolument	1
résolus	1
résolution	2
résolutions	1
resondir	1
resondir?e	3
resondirde	2
resondireede	1
resondiri	3
resondiriino	1
resondirta	9
resoo	8
resoo?e	1
resooji	4
resooro	1
resorde	8
resordu	1
resort	1
resotooran	1
résoudre	4
resoyde	1
respect	15
respectable	1
respectables	1
respectant	1
respecte	1
respectée	1
respectés	1
respectifs	2
respectivement	6
respectueuse	1
respectueusement	1
respectueux	1
responsabilité	8
responsable	5
responsables	8
response	3
responsea	1
ressemblances	2
ressemble	1
ressentie	1
ressenties	1
ressort	2
ressortir	1
ressortissants	3
réssortissants	2
ressorts	1
ressources	19
ressourceshumaines	1
ressuscité	3
ressusciter	1
rest	1
resta	1
restaa	1
restaama	1
restaani	1
restaare	1
restaient	1
restant	1
restantes	1
restaurants	1
reste	15
resté	2
restée	2
resteede	1
restent	7
rester	2
restera	3
resteraient	1
restete	1
resti	2
restituer	1
restitution	1
restoraa	2
restoraaji	1
restrict	1
restrictions	2
restrictive	1
restude	1
restus	1
restv	1
resude	1
resugol	1
result	3
résultant	1
résultat	5
résultats	19
résultent	1
résulterait	1
results	2
resume	1
résume	1
résumé	2
résumer	1
resuno	1
resurgit	1
retaar	2
retail	1
retailer	1
retailers	3
retain	2
retard	4
retardant	1
retarder	1
retenir	1
rétension	1
retention	6
retenu	2
retenue	1
reterowirus	1
réthorique	1
réticente	1
rétinopathie	2
retirer	2
retour	18
retraçant	1
retrace	1
retracé	2
retracer	1
retraite	9
retreat	1
retro	14
rétrospective	2
retrouve	7
retrouvé	2
retrouvent	1
retrouver	3
retrouverait	1
retrouveront	1
retrouvés	2
rétrovirus	1
retry	1
retso	2
return	2
returned	1
re'ude	1
réuni	1
réunie	1
réunies	3
réunion	1
réunions	2
réunir	1
réunis	2
réunissons	1
réunit	2
réussi	8
réussie	1
réussir	2
réussit	1
réussite	9
revalorisant	1
revalorisation	5
revaloriser	1
revamp	1
revanche	6
reve	4
rêve	3
revealed	1
revealing	2
révélait	1
révélateur	2
révèle	3
révélé	2
reveled	1
révèlent	2
révéler	2
révèlera	1
révèletil	1
revenant	1
revendications	3
revendiquée	1
revendiquent	1
revendiquer	2
revenge	1
revenir	2
revenu	3
revenus	4
revers	2
reverse	2
reversés	1
rêves	1
revêt	1
reviendra	1
reviendrons	1
revient	5
review	3
reviewing	1
reviews	5
révisé	1
révisent	1
révision	2
révisions	1
revisit	1
revisite	1
revisited	1
revisitée	1
revisités	1
revisiting	1
revival	2
revoir	1
revolte	2
révoltées	2
revolution	13
révolution	12
revolutionaire	1
revolutionnaire	2
révolutionnaire	3
revolutionnaires	2
revue	11
revues	2
rew	20
réw	1
rewa	33
rewaa	13
rewaade	3
rewaaka	4
rewaama	14
rewaani	84
rewaay	1
rewam	38
rewameeji	8
rewan	2
rewani	2
rewanke	1
rewankeejo	7
rewankoo?e	5
rewankooje	12
rewankoore	2
rewannoo	2
rewanoo	2
rewanooma	1
rewante	1
reward	2
rewat	2
rewata	47
rewataa	3
rewataako	1
rewatnoo	6
rewatnoo?e	1
rewaynoo	1
rewbe	1
rew?e	878
rew?egoonga	1
rewdaa	3
rewdanoo	3
rewdat	1
rewde	101
rew?e	1
rewdi	3
rew?inaakaa	1
rew?inde	1
rew?ineede	1
rew?ingol	1
rewdude	1
rew?ude	1
rewdunoo	2
rewdunoonde	1
rewe	5
rewee	1
reweede	14
rewetaaka	2
rewete	3
rewetee	3
rewetee?e	2
rewetenoo	3
rewfti	2
rewi	309
rewii	31
rewii-en	2
rewiino	4
rewind	1
